1:
 num     #instances         #bytes  class name (module)
1856:             2             48  java.net.Inet6Address (java.base@25.0.4)
1857:             3             48  java.nio.charset.CodingErrorAction (java.base@25.0.4)
1858:             2             48  java.security.Security$SecPropLoader$LoadingMode (java.base@25.0.4)
1859:             3             48  java.text.AttributedCharacterIterator$Attribute (java.base@25.0.4)
1860:             3             48  java.time.Clock$SystemClock (java.base@25.0.4)
1861:             2             48  java.time.LocalDateTime (java.base@25.0.4)
1862:             3             48  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser (java.base@25.0.4)
1863:             2             48  java.time.format.DateTimeFormatterBuilder$ZoneIdPrinterParser (java.base@25.0.4)
1864:             2             48  java.time.format.DateTimeTextProvider$LocaleStore (java.base@25.0.4)
1865:             3             48  java.util.Base64$Decoder (java.base@25.0.4)
1866:             2             48  java.util.Locale$LocaleKey (java.base@25.0.4)
1867:             3             48  java.util.Optional (java.base@25.0.4)
1868:             3             48  java.util.ResourceBundle$NoFallbackControl (java.base@25.0.4)
1869:             2             48  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@25.0.4)
1870:             1             48  java.util.concurrent.LinkedBlockingQueue (java.base@25.0.4)
1871:             1             48  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync (java.base@25.0.4)
1872:             2             48  java.util.logging.Logger$LoggerBundle (java.logging@25.0.4)
1873:             2             48  java.util.regex.Pattern$Pos (java.base@25.0.4)
1874:             2             48  jdk.internal.classfile.impl.ClassHierarchyImpl$ClassHierarchyInfoImpl (java.base@25.0.4)
1875:             1             48  jdk.internal.jimage.ImageHeader (java.base@25.0.4)
1876:             2             48  jdk.internal.misc.Signal$NativeHandler (java.base@25.0.4)
1877:             2             48  jdk.internal.module.ModuleHashes (java.base@25.0.4)
1878:             2             48  jdk.internal.module.SystemModuleFinders$SystemModuleFinder (java.base@25.0.4)
1879:             2             48  jdk.internal.ref.CleanerImpl (java.base@25.0.4)
1880:             2             48  jdk.internal.ref.CleanerImpl$CleanableList (java.base@25.0.4)
1881:             2             48  jdk.internal.ref.CleanerImpl$CleanableList$Node (java.base@25.0.4)
1882:             1             48  jdk.jfr.internal.MetadataRepository (jdk.jfr@25.0.4)
1883:             1             48  jdk.jfr.internal.PlatformRecorder (jdk.jfr@25.0.4)
1884:             1             48  jdk.jfr.internal.periodic.FlushTask (jdk.jfr@25.0.4)
1885:             3             48  jdk.jfr.internal.tracing.Modification (jdk.jfr@25.0.4)
1886:             1             48  jdk.management.jfr.FlightRecorderMXBeanImpl (jdk.management.jfr@25.0.4)
1887:             3             48  jdk.proxy1.$Proxy107 (jdk.proxy1)
1888:             3             48  jdk.proxy1.$Proxy109 (jdk.proxy1)
1889:             3             48  jdk.proxy1.$Proxy19 (jdk.proxy1)
1890:             3             48  jdk.proxy1.$Proxy92 (jdk.proxy1)
1891:             3             48  jdk.proxy1.$Proxy93 (jdk.proxy1)
1892:             3             48  jdk.proxy2.$Proxy24 (jdk.proxy2)
1893:             3             48  jdk.proxy2.$Proxy41 (jdk.proxy2)
1894:             3             48  jdk.proxy2.$Proxy44 (jdk.proxy2)
1895:             3             48  jdk.proxy2.$Proxy47 (jdk.proxy2)
1896:             3             48  jdk.proxy2.$Proxy7 (jdk.proxy2)
1897:             3             48  jdk.proxy2.$Proxy74 (jdk.proxy2)
1898:             3             48  jdk.proxy2.$Proxy88 (jdk.proxy2)
1899:             2             48  org.apache.catalina.core.ApplicationSessionCookieConfig
1900:             2             48  org.apache.catalina.core.StandardContext$ContextFilterMaps
1901:             2             48  org.apache.catalina.core.StandardWrapperFacade
1902:             2             48  org.apache.catalina.mapper.Mapper$ContextList
1903:             2             48  org.apache.catalina.mapper.Mapper$MappedContext
1904:             2             48  org.apache.catalina.mapper.Mapper$MappedWrapper
1905:             3             48  org.apache.catalina.realm.RealmBase$AllRolesMode
1906:             2             48  org.apache.catalina.util.URLEncoder
1907:             2             48  org.apache.tomcat.util.collections.ConcurrentLruCache
1908:             2             48  org.apache.tomcat.util.http.Rfc6265CookieProcessor
1909:             1             48  org.apache.tomcat.util.modeler.AttributeInfo
1910:             3             48  org.apache.tomcat.util.net.SocketWrapperBase$VectoredIOCompletionHandler
1911:             2             48  org.apache.tomcat.util.threads.VirtualThreadExecutor
1912:             3             48  org.apache.tomcat.websocket.WsRemoteEndpointImplBase$BlockingSendHandler
1913:             2             48  org.apache.tomcat.websocket.server.WsFilter
1914:             3             48  org.slf4j.helpers.BasicMarkerFactory
1915:             2             48  org.slf4j.helpers.Reporter$TargetChoice
1916:             2             48  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMethod
1917:             2             48  org.springframework.beans.factory.support.AbstractBeanFactory$BeanPostProcessorCacheAwareList
1918:             2             48  org.springframework.beans.factory.support.DefaultListableBeanFactory$PreInstantiation
1919:             2             48  org.springframework.beans.support.ResourceEditorRegistrar
1920:             2             48  org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnAvailableEndpointCondition$StandardExposureOutcomeContributor
1921:             2             48  org.springframework.boot.actuate.autoconfigure.info.InfoContributorFallback
1922:             2             48  org.springframework.boot.actuate.endpoint.annotation.Selector$Match
1923:             1             48  org.springframework.boot.actuate.endpoint.web.annotation.WebEndpointDiscoverer
1924:             2             48  org.springframework.boot.actuate.info.InfoPropertiesInfoContributor$Mode
1925:             2             48  org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Mode
1926:             2             48  org.springframework.boot.autoconfigure.web.WebProperties$LocaleResolver
1927:             2             48  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Cache
1928:             2             48  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Chain
1929:             2             48  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Chain$Strategy
1930:             2             48  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Chain$Strategy$Content
1931:             2             48  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Chain$Strategy$Fixed
1932:             2             48  org.springframework.boot.availability.LivenessState
1933:             2             48  org.springframework.boot.availability.ReadinessState
1934:             2             48  org.springframework.boot.bootstrap.BootstrapRegistry$Scope
1935:             3             48  org.springframework.boot.context.config.ConfigData$Options
1936:             2             48  org.springframework.boot.context.config.ConfigDataEnvironmentContributor$ImportPhase
1937:             2             48  org.springframework.boot.context.config.LocationResourceLoader$ResourceType
1938:             2             48  org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor
1939:             3             48  org.springframework.boot.context.properties.bind.BindConverter
1940:             2             48  org.springframework.boot.context.properties.bind.BindMethod
1941:             2             48  org.springframework.boot.context.properties.bind.JavaBeanBinder$Bean$$Lambda/0x000070000117cb08
1942:             2             48  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty$$Lambda/0x000070000117e488
1943:             2             48  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanSupplier
1944:             2             48  org.springframework.boot.context.properties.bind.PropertySourcesPlaceholdersResolver
1945:             2             48  org.springframework.boot.context.properties.bind.ValueObjectBinder$Discoverer
1946:             2             48  org.springframework.boot.context.properties.bind.ValueObjectBinder$ValueObject$CacheKey
1947:             2             48  org.springframework.boot.context.properties.source.DefaultPropertyMapper$LastMapping
1948:             3             48  org.springframework.boot.context.properties.source.SystemEnvironmentPropertyMapper$$Lambda/0x0000700001105a70
1949:             2             48  org.springframework.boot.convert.CharSequenceToObjectConverter
1950:             2             48  org.springframework.boot.health.autoconfigure.actuate.endpoint.AvailabilityProbesHealthEndpointGroup
1951:             3             48  org.springframework.boot.health.autoconfigure.contributor.OnEnabledHealthIndicatorCondition
1952:             1             48  org.springframework.boot.jackson.autoconfigure.JacksonProperties$Factory$Constraints$Read
1953:             2             48  org.springframework.boot.loader.zip.NameOffsetLookups
1954:             2             48  org.springframework.boot.logging.LoggerGroup
1955:             1             48  org.springframework.boot.logging.logback.ExtendedWhitespaceThrowableProxyConverter
1956:             1             48  org.springframework.boot.micrometer.metrics.autoconfigure.MeterRegistryPostProcessor
1957:             2             48  org.springframework.boot.servlet.autoconfigure.ServletEncodingProperties$HttpMessageType
1958:             1             48  org.springframework.boot.servlet.filter.OrderedCharacterEncodingFilter
1959:             1             48  org.springframework.boot.servlet.filter.OrderedFormContentFilter
1960:             1             48  org.springframework.boot.servlet.filter.OrderedRequestContextFilter
1961:             2             48  org.springframework.boot.tomcat.GracefulShutdown
1962:             2             48  org.springframework.boot.tomcat.TomcatWebServer$$Lambda/0x00007000013b07e0
1963:             2             48  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$Resource
1964:             2             48  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$Threads
1965:             2             48  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x00007000013a9d98
1966:             2             48  org.springframework.boot.tomcat.servlet.DeferredServletContainerInitializers
1967:             2             48  org.springframework.boot.tomcat.servlet.TomcatServletWebServerFactory$StaticResourceConfigurer
1968:             2             48  org.springframework.boot.validation.beanvalidation.MethodValidationExcludeFilter$$Lambda/0x0000700001401ab8
1969:             2             48  org.springframework.boot.web.error.ErrorPage
1970:             2             48  org.springframework.boot.web.error.ErrorPageRegistrarBeanPostProcessor
1971:             2             48  org.springframework.boot.web.server.AbstractConfigurableWebServerFactory$TempDirs
1972:             3             48  org.springframework.boot.web.server.MimeMappings
1973:             2             48  org.springframework.boot.web.server.MimeMappings$LazyMimeMappingsCopy
1974:             2             48  org.springframework.boot.web.server.Shutdown
1975:             2             48  org.springframework.boot.web.server.WebServerFactoryCustomizerBeanPostProcessor
1976:             2             48  org.springframework.boot.web.server.autoconfigure.ServerProperties$Reactive$Session
1977:             2             48  org.springframework.boot.web.server.context.WebServerGracefulShutdownLifecycle
1978:             2             48  org.springframework.boot.web.server.servlet.Jsp
1979:             2             48  org.springframework.boot.web.server.servlet.context.WebApplicationContextServletContextAwareProcessor
1980:             2             48  org.springframework.boot.web.server.servlet.context.WebServerStartStopLifecycle
1981:             2             48  org.springframework.boot.webmvc.autoconfigure.WebMvcProperties$MatchingStrategy
1982:             2             48  org.springframework.context.annotation.Bean$Bootstrap
1983:             2             48  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanFactoryAwareGeneratorStrategy
1984:             2             48  org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorHandler
1985:             2             48  org.springframework.context.annotation.ConfigurationClassParser$SourceClass
1986:             2             48  org.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase
1987:             2             48  org.springframework.context.annotation.ContextAnnotationAutowireCandidateResolver
1988:             2             48  org.springframework.context.annotation.PropertySourceRegistry
1989:             2             48  org.springframework.context.event.AbstractApplicationEventMulticaster$DefaultListenerRetriever
1990:             2             48  org.springframework.context.event.EventExpressionEvaluator
1991:             2             48  org.springframework.context.support.ApplicationContextAwareProcessor
1992:             2             48  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker
1993:             2             48  org.springframework.context.support.PropertySourcesPlaceholderConfigurer$$Lambda/0x0000700001336000
1994:             2             48  org.springframework.context.support.PropertySourcesPlaceholderConfigurer$ConfigurableEnvironmentPropertySource
1995:             2             48  org.springframework.core.NamedInheritableThreadLocal
1996:             2             48  org.springframework.core.ResolvableType$WildcardBounds$Kind
1997:             2             48  org.springframework.core.annotation.AnnotationTypeMappings$Cache
1998:             2             48  org.springframework.core.annotation.MergedAnnotation$Adapt
1999:             2             48  org.springframework.core.env.PropertySource$StubPropertySource
2000:             2             48  org.springframework.core.io.support.PropertySourceProcessor
2001:             2             48  org.springframework.core.type.filter.AnnotationTypeFilter
2002:             2             48  org.springframework.expression.spel.support.StandardTypeLocator
2003:             2             48  org.springframework.http.server.DefaultPathContainer$DefaultSeparator
2004:             2             48  org.springframework.jndi.JndiTemplate
2005:             1             48  org.springframework.util.ConcurrentLruCache
2006:             2             48  org.springframework.util.ConcurrentReferenceHashMap$ReferenceType
2007:             2             48  org.springframework.util.ConcurrentReferenceHashMap$Restructure
2008:             2             48  org.springframework.web.accept.MappingMediaTypeFileExtensionResolver
2009:             2             48  org.springframework.web.context.support.ServletContextPropertySource
2010:             2             48  org.springframework.web.context.support.ServletContextResource
2011:             2             48  org.springframework.web.context.support.ServletContextScope
2012:             2             48  org.springframework.web.cors.CorsConfiguration$OriginPattern
2013:             1             48  org.springframework.web.filter.ServerHttpObservationFilter
2014:             2             48  org.springframework.web.method.annotation.RequestHeaderMethodArgumentResolver
2015:             2             48  org.springframework.web.method.support.CompositeUriComponentsContributor
2016:             3             48  org.springframework.web.method.support.HandlerMethodReturnValueHandlerComposite
2017:             2             48  org.springframework.web.servlet.function.support.HandlerFunctionAdapter
2018:             2             48  org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver
2019:             1             48  org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver
2020:             2             48  org.springframework.web.servlet.mvc.condition.ConsumesRequestCondition
2021:             3             48  org.springframework.web.servlet.mvc.method.annotation.JsonViewResponseBodyAdvice
2022:             3             48  org.springframework.web.servlet.mvc.method.annotation.ModelAndViewMethodReturnValueHandler
2023:             3             48  org.springframework.web.servlet.mvc.method.annotation.RedirectAttributesMethodArgumentResolver
2024:             2             48  org.springframework.web.servlet.mvc.method.annotation.RequestPartMethodArgumentResolver
2025:             2             48  org.springframework.web.servlet.mvc.method.annotation.ResponseEntityReturnValueHandler
2026:             3             48  org.springframework.web.servlet.mvc.method.annotation.ViewMethodReturnValueHandler
2027:             3             48  org.springframework.web.servlet.mvc.method.annotation.ViewNameMethodReturnValueHandler
2028:             2             48  org.springframework.web.servlet.support.SessionFlashMapManager
2029:             2             48  org.springframework.web.servlet.view.ViewResolverComposite
2030:             2             48  org.yaml.snakeyaml.DumperOptions$NonPrintableStyle
2031:             3             48  sun.reflect.generics.tree.ArrayTypeSignature (java.base@25.0.4)
2032:             2             48  sun.security.jca.ProviderList (java.base@25.0.4)
2033:             2             48  sun.security.jca.ProviderList$2 (java.base@25.0.4)
2034:             3             48  sun.security.provider.NativePRNG (java.base@25.0.4)
2035:             2             48  sun.util.locale.LocaleExtensions (java.base@25.0.4)
2036:             2             48  sun.util.locale.provider.CurrencyNameProviderImpl (java.base@25.0.4)
2037:             2             48  sun.util.locale.provider.DateFormatProviderImpl (java.base@25.0.4)
2038:             2             48  sun.util.locale.provider.DateFormatSymbolsProviderImpl (java.base@25.0.4)
2039:             2             48  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base@25.0.4)
2040:             2             48  sun.util.locale.provider.LocaleNameProviderImpl (java.base@25.0.4)
2041:             2             48  sun.util.locale.provider.NumberFormatProviderImpl (java.base@25.0.4)
2042:             1             48  sun.util.resources.cldr.TimeZoneNames (java.base@25.0.4)
2043:             1             48  sun.util.resources.cldr.TimeZoneNames_en (java.base@25.0.4)
2044:             2             48  tools.jackson.core.util.BufferRecycler
2045:             3             48  tools.jackson.core.util.JacksonFeatureSet
2046:             1             48  tools.jackson.core.util.Separators
2047:             2             48  tools.jackson.databind.AnnotationIntrospector$ReferenceProperty$Type
2048:             1             48  tools.jackson.databind.cfg.ConfigOverride$Empty
2049:             3             48  tools.jackson.databind.ext.javatime.JavaTimeInitializer$1
2050:             3             48  tools.jackson.databind.ext.javatime.ser.ZoneIdSerializer
2051:             3             48  tools.jackson.databind.jsontype.impl.StdSubtypeResolver
2052:             3             48  tools.jackson.databind.module.SimpleKeyDeserializers
2053:             1             48  tools.jackson.databind.ser.bean.UnwrappingBeanSerializer
2054:             2             48  tools.jackson.databind.ser.jdk.BooleanSerializer
2055:             2             48  tools.jackson.databind.ser.jdk.JDKKeySerializers$Dynamic
2056:             3             48  tools.jackson.databind.util.RootNameLookup
2057:             1             48  tools.jackson.databind.util.StdDateFormat
2058:             2             48  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$EntrySet
2059:             2             40  [Lch.qos.logback.core.Appender;
2060:             1             40  [Lch.qos.logback.core.pattern.parser.TokenStream$TokenizerState;
2061:             1             40  [Lch.qos.logback.core.subst.Token$Type;
2062:             1             40  [Lcom.fasterxml.jackson.annotation.JsonAutoDetect$Visibility;
2063:             1             40  [Lcom.fasterxml.jackson.annotation.Nulls;
2064:             2             40  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry; (java.management@25.0.4)
2065:             1             40  [Lio.micrometer.core.instrument.Meter$Type;
2066:             2             40  [Lio.micrometer.core.instrument.config.MeterFilter;
2067:             1             40  [Ljakarta.servlet.http.MappingMatch;
2068:             1             40  [Ljava.lang.Thread$State; (java.base@25.0.4)
2069:             1             40  [Ljava.lang.classfile.AttributeMapper$AttributeStability; (java.base@25.0.4)
2070:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base@25.0.4)
2071:             1             40  [Ljava.lang.management.MemoryManagerMXBean; (java.management@25.0.4)
2072:             1             40  [Ljava.time.format.SignStyle; (java.base@25.0.4)
2073:             1             40  [Ljava.time.format.TextStyle; (java.base@25.0.4)
2074:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base@25.0.4)
2075:             1             40  [Ljdk.jfr.RecordingState; (jdk.jfr@25.0.4)
2076:             1             40  [Ljdk.jfr.internal.LogLevel; (jdk.jfr@25.0.4)
2077:             1             40  [Ljdk.jfr.internal.consumer.StringParser$Encoding; (jdk.jfr@25.0.4)
2078:             1             40  [Lorg.apache.coyote.http11.filters.ChunkedInputFilter$ParseState;
2079:             1             40  [Lorg.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParsePosition;
2080:             1             40  [Lorg.apache.tomcat.util.net.SocketWrapperBase$CompletionState;
2081:             1             40  [Lorg.apache.tomcat.websocket.WsFrameBase$ReadState;
2082:             1             40  [Lorg.apache.tomcat.websocket.WsSession$State;
2083:             1             40  [Lorg.springframework.boot.ansi.AnsiStyle;
2084:             1             40  [Lorg.springframework.boot.context.config.ConfigDataEnvironmentContributor$Kind;
2085:             2             40  [Lorg.springframework.boot.context.config.ConfigDataLocation;
2086:             1             40  [Lorg.springframework.boot.logging.logback.RollingPolicySystemProperty;
2087:             1             40  [Lorg.springframework.http.server.observation.ServerHttpObservationDocumentation$LowCardinalityKeyNames;
2088:             1             40  [Lorg.springframework.util.unit.DataUnit;
2089:             1             40  [Lorg.yaml.snakeyaml.DumperOptions$ScalarStyle;
2090:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base@25.0.4)
2091:             1             40  [Ltools.jackson.core.JsonEncoding;
2092:             1             40  [Ltools.jackson.core.JsonParser$NumberType;
2093:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base@25.0.4)
2094:             1             40  ch.qos.logback.classic.filter.ThresholdFilter
2095:             1             40  ch.qos.logback.classic.pattern.DateConverter
2096:             1             40  ch.qos.logback.core.BasicStatusManager
2097:             1             40  com.meirongdev.ssedemo.core.Registry
2098:             1             40  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor (java.management@25.0.4)
2099:             1             40  com.sun.jmx.mbeanserver.JmxMBeanServer (java.management@25.0.4)
2100:             1             40  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl (java.management@25.0.4)
2101:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management@25.0.4)
2102:             1             40  com.sun.management.internal.OperatingSystemImpl$ProcessCpuTicks (jdk.management@25.0.4)
2103:             1             40  com.sun.management.internal.OperatingSystemImpl$SystemCpuTicks (jdk.management@25.0.4)
2104:             1             40  io.micrometer.core.instrument.binder.system.ProcessorMetrics
2105:             1             40  io.micrometer.core.instrument.distribution.TimeWindowSum
2106:             1             40  io.micrometer.core.instrument.internal.DefaultLongTaskTimer
2107:             1             40  jakarta.servlet.MultipartConfigElement
2108:             1             40  java.io.BufferedInputStream (java.base@25.0.4)
2109:             1             40  java.io.FileNotFoundException (java.base@25.0.4)
2110:             1             40  java.io.RandomAccessFile (java.base@25.0.4)
2111:             1             40  java.lang.ArithmeticException (java.base@25.0.4)
2112:             1             40  java.lang.ArrayIndexOutOfBoundsException (java.base@25.0.4)
2113:             1             40  java.lang.ArrayStoreException (java.base@25.0.4)
2114:             1             40  java.lang.ClassCastException (java.base@25.0.4)
2115:             1             40  java.lang.IllegalStateException (java.base@25.0.4)
2116:             1             40  java.lang.InternalError (java.base@25.0.4)
2117:             1             40  java.lang.StackOverflowError (java.base@25.0.4)
2118:             1             40  java.lang.System$In (java.base@25.0.4)
2119:             1             40  java.lang.invoke.VarHandleLongs$Array (java.base@25.0.4)
2120:             1             40  java.text.MessageFormat (java.base@25.0.4)
2121:             1             40  java.time.format.DateTimeFormatterBuilder$ReducedPrinterParser (java.base@25.0.4)
2122:             1             40  java.util.ResourceBundle$2 (java.base@25.0.4)
2123:             1             40  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base@25.0.4)
2124:             1             40  jdk.internal.classfile.impl.EntryMap (java.base@25.0.4)
2125:             1             40  jdk.internal.event.SecurityProviderServiceEvent (java.base@25.0.4)
2126:             1             40  jdk.internal.event.VirtualThreadEndEvent (java.base@25.0.4)
2127:             1             40  jdk.internal.event.VirtualThreadStartEvent (java.base@25.0.4)
2128:             1             40  jdk.internal.module.ArchivedModuleGraph (java.base@25.0.4)
2129:             1             40  jdk.internal.ref.Cleaner (java.base@25.0.4)
2130:             1             40  jdk.jfr.Configuration (jdk.jfr@25.0.4)
2131:             1             40  org.slf4j.bridge.SLF4JBridgeHandler
2132:             1             40  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata
2133:             1             40  org.springframework.boot.SpringApplicationShutdownHook
2134:             1             40  org.springframework.boot.actuate.autoconfigure.endpoint.web.CorsEndpointProperties
2135:             1             40  org.springframework.boot.actuate.endpoint.web.annotation.ControllerEndpointDiscoverer
2136:             1             40  org.springframework.boot.actuate.endpoint.web.annotation.ServletEndpointDiscoverer
2137:             1             40  org.springframework.boot.autoconfigure.task.TaskExecutionProperties
2138:             1             40  org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Pool
2139:             1             40  org.springframework.boot.context.logging.LoggingApplicationListener
2140:             1             40  org.springframework.boot.health.autoconfigure.actuate.endpoint.AutoConfiguredHealthEndpointGroup
2141:             1             40  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointProperties
2142:             1             40  org.springframework.boot.logging.logback.SystemStatusListener
2143:             1             40  org.springframework.boot.micrometer.metrics.MaximumAllowableTagsMeterFilter
2144:             1             40  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties
2145:             1             40  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties$Distribution
2146:             1             40  org.springframework.boot.micrometer.observation.autoconfigure.ObservationRegistryConfigurer
2147:             1             40  org.springframework.boot.micrometer.observation.autoconfigure.ObservationRegistryPostProcessor
2148:             1             40  org.springframework.boot.task.SimpleAsyncTaskExecutorBuilder
2149:             1             40  org.springframework.boot.task.SimpleAsyncTaskSchedulerBuilder
2150:             1             40  org.springframework.boot.task.ThreadPoolTaskSchedulerBuilder
2151:             1             40  org.springframework.cglib.core.ClassNameReader$EarlyExitException
2152:             1             40  org.springframework.web.accept.ContentNegotiationManagerFactoryBean
2153:             1             40  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver
2154:             1             40  org.springframework.web.socket.config.annotation.ServletWebSocketHandlerRegistration
2155:             1             40  org.springframework.web.socket.server.standard.ServletServerContainerFactoryBean
2156:             1             40  org.springframework.web.util.pattern.CaptureVariablePathElement
2157:             1             40  sun.management.MappedMXBeanType$CompositeDataMXBeanType (java.management@25.0.4)
2158:             1             40  sun.management.MappedMXBeanType$MapMXBeanType (java.management@25.0.4)
2159:             1             40  sun.nio.cs.StandardCharsets$Aliases (java.base@25.0.4)
2160:             1             40  sun.nio.cs.StandardCharsets$Cache (java.base@25.0.4)
2161:             1             40  sun.text.resources.cldr.FormatData (java.base@25.0.4)
2162:             1             40  sun.text.resources.cldr.FormatData_en (java.base@25.0.4)
2163:             1             40  sun.util.locale.InternalLocaleBuilder (java.base@25.0.4)
2164:             1             40  sun.util.resources.Bundles$1 (java.base@25.0.4)
2165:             1             40  sun.util.resources.cldr.CalendarData (java.base@25.0.4)
2166:             1             40  tools.jackson.core.Version
2167:             1             40  tools.jackson.databind.cfg.DatatypeFeatures
2168:             1             40  tools.jackson.databind.ext.javatime.deser.LocalDateTimeDeserializer
2169:             1             40  tools.jackson.databind.ext.javatime.deser.LocalTimeDeserializer
2170:             1             40  tools.jackson.databind.ext.javatime.deser.MonthDeserializer
2171:             1             40  tools.jackson.databind.ext.javatime.deser.OffsetTimeDeserializer
2172:             1             40  tools.jackson.databind.ext.javatime.ser.DurationSerializer
2173:             1             40  tools.jackson.databind.ext.javatime.ser.LocalDateSerializer
2174:             1             40  tools.jackson.databind.ext.javatime.ser.LocalDateTimeSerializer
2175:             1             40  tools.jackson.databind.ext.javatime.ser.LocalTimeSerializer
2176:             1             40  tools.jackson.databind.ext.javatime.ser.MonthDaySerializer
2177:             1             40  tools.jackson.databind.ext.javatime.ser.MonthSerializer
2178:             1             40  tools.jackson.databind.ext.javatime.ser.OffsetTimeSerializer
2179:             1             40  tools.jackson.databind.ext.javatime.ser.YearMonthSerializer
2180:             1             40  tools.jackson.databind.ext.javatime.ser.YearSerializer
2181:             1             40  tools.jackson.databind.jsontype.impl.StdTypeResolverBuilder
2182:             1             32  [Lch.qos.logback.classic.spi.Configurator$ExecutionStatus;
2183:             1             32  [Lch.qos.logback.core.spi.FilterReply;
2184:             1             32  [Lch.qos.logback.core.subst.Tokenizer$TokenizerState;
2185:             1             32  [Lcom.fasterxml.jackson.annotation.JsonCreator$Mode;
2186:             1             32  [Lio.micrometer.core.instrument.binder.jvm.JvmGcMetrics$GcGenerationAge;
2187:             1             32  [Lio.micrometer.core.instrument.config.MeterFilterReply;
2188:             1             32  [Lio.micrometer.observation.transport.Kind;
2189:             1             32  [Ljava.lang.ProcessImpl$LaunchMechanism; (java.base@25.0.4)
2190:             1             32  [Ljava.lang.StackStreamFactory$WalkerState; (java.base@25.0.4)
2191:             2             32  [Ljava.lang.StackTraceElement; (java.base@25.0.4)
2192:             1             32  [Ljava.lang.ThreadGroup; (java.base@25.0.4)
2193:             1             32  [Ljava.lang.classfile.ClassFile$AttributesProcessingOption; (java.base@25.0.4)
2194:             1             32  [Ljava.lang.classfile.ClassFile$StackMapsOption; (java.base@25.0.4)
2195:             1             32  [Ljava.lang.invoke.MethodHandleImpl$ArrayAccess; (java.base@25.0.4)
2196:             1             32  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base@25.0.4)
2197:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base@25.0.4)
2198:             1             32  [Ljava.lang.ref.WeakReference; (java.base@25.0.4)
2199:             1             32  [Ljava.net.StandardProtocolFamily; (java.base@25.0.4)
2200:             1             32  [Ljava.time.format.DateTimeFormatter; (java.base@25.0.4)
2201:             1             32  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser; (java.base@25.0.4)
2202:             1             32  [Ljava.time.format.FormatStyle; (java.base@25.0.4)
2203:             1             32  [Ljava.time.format.ResolverStyle; (java.base@25.0.4)
2204:             1             32  [Ljava.time.temporal.IsoFields$Field; (java.base@25.0.4)
2205:             1             32  [Ljava.time.temporal.JulianFields$Field; (java.base@25.0.4)
2206:             1             32  [Ljava.util.concurrent.atomic.AtomicReferenceArray; (java.base@25.0.4)
2207:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base@25.0.4)
2208:             1             32  [Ljava.util.stream.MatchOps$MatchKind; (java.base@25.0.4)
2209:             1             32  [Ljava.util.stream.StreamShape; (java.base@25.0.4)
